"All Caps", "Occurrences", "Initials", "Occurrences", "Lowercases", "Occurrences"
"", "", "", "", "cun", "1"
"", "", "", "", "cut", "1"
"", "", "", "", "cyn", "1"
"", "", "", "", "dai", "1"
"", "", "", "", "dal", "1"
"", "", "", "", "dea", "1"
"", "", "", "", "dég", "1"
"", "", "", "", "dia", "1"
"", "", "", "", "dic", "1"
"", "", "", "", "did", "1"
"", "", "", "", "dim", "1"
"", "", "", "", "dip", "1"
"", "", "", "", "doc", "1"
"", "", "", "", "dua", "1"
"", "", "", "", "dun", "1"
"", "", "", "", "dut", "1"
"", "", "", "", "eàc", "1"
"", "", "", "", "eau", "1"
"", "", "", "", "êch", "1"
"", "", "", "", "éci", "1"
"", "", "", "", "écl", "1"
"", "", "", "", "édi", "1"
"", "", "", "", "éfi", "1"
"", "", "", "", "éga", "1"
"", "", "", "", "ége", "1"
"", "", "", "", "eid", "1"
"", "", "", "", "ela", "1"
"", "", "", "", "élé", "1"
"", "", "", "", "éli", "1"
"", "", "", "", "els", "1"
"", "", "", "", "émo", "1"
"", "", "", "", "ene", "1"
"", "", "", "", "enh", "1"
"", "", "", "", "éno", "1"
"", "", "", "", "enr", "1"
"", "", "", "", "enu", "1"
"", "", "", "", "énu", "1"
"", "", "", "", "enz", "1"
"", "", "", "", "épe", "1"
"", "", "", "", "épo", "1"
"", "", "", "", "épu", "1"
"", "", "", "", "era", "1"
"", "", "", "", "erg", "1"
"", "", "", "", "ern", "1"
"", "", "", "", "erp", "1"
"", "", "", "", "esc", "1"
"", "", "", "", "esm", "1"
"", "", "", "", "èsS", "1"
"", "", "", "", "ête", "1"
"", "", "", "", "ets", "1"
"", "", "", "", "ett", "1"
"", "", "", "", "eui", "1"
"", "", "", "", "euv", "1"
"", "", "", "", "évi", "1"
"", "", "", "", "evo", "1"
"", "", "", "", "far", "1"
"", "", "", "", "fas", "1"
"", "", "", "", "féc", "1"
"", "", "", "", "fia", "1"
"", "", "", "", "fic", "1"
"", "", "", "", "fié", "1"
"", "", "", "", "fir", "1"
"", "", "", "", "flo", "1"
"", "", "", "", "frè", "1"
"", "", "", "", "fri", "1"
"", "", "", "", "fru", "1"
"", "", "", "", "fum", "1"
"", "", "", "", "fus", "1"
"", "", "", "", "gal", "1"
"", "", "", "", "gas", "1"
"", "", "", "", "gât", "1"
"", "", "", "", "gau", "1"
"", "", "", "", "gên", "1"
"", "", "", "", "géo", "1"
"", "", "", "", "giq", "1"
"", "", "", "", "gir", "1"
"", "", "", "", "gle", "1"
"", "", "", "", "gni", "1"
"", "", "", "", "gou", "1"
"", "", "", "", "goû", "1"
"", "", "", "", "gro", "1"
"", "", "", "", "gué", "1"
"", "", "", "", "guè", "1"
"", "", "", "", "gur", "1"
"", "", "", "", "hai", "1"
"", "", "", "", "haï", "1"
"", "", "", "", "has", "1"
"", "", "", "", "hiv", "1"
"", "", "", "", "hod", "1"
"", "", "", "", "hor", "1"
"", "", "", "", "hôt", "1"
"", "", "", "", "hou", "1"
"", "", "", "", "hte", "1"
"", "", "", "", "hts", "1"
"", "", "", "", "hum", "1"
"", "", "", "", "ial", "1"
"", "", "", "", "ibi", "1"
"", "", "", "", "ibl", "1"
"", "", "", "", "idé", "1"
"", "", "", "", "ièm", "1"
"", "", "", "", "ièr", "1"
"", "", "", "", "ies", "1"
"", "", "", "", "iez", "1"
"", "", "", "", "ifs", "1"
"", "", "", "", "igé", "1"
"", "", "", "", "igr", "1"
"", "", "", "", "igu", "1"
"", "", "", "", "imb", "1"
"", "", "", "", "inj", "1"
"", "", "", "", "inq", "1"
"", "", "", "", "inr", "1"
"", "", "", "", "ipe", "1"
"", "", "", "", "irr", "1"
"", "", "", "", "ism", "1"
"", "", "", "", "iso", "1"
"", "", "", "", "isp", "1"
"", "", "", "", "ito", "1"
"", "", "", "", "iva", "1"
"", "", "", "", "ivr", "1"
"", "", "", "", "jan", "1"
"", "", "", "", "jet", "1"
"", "", "", "", "jud", "1"
"", "", "", "", "jup", "1"
"", "", "", "", "kel", "1"
"", "", "", "", "lat", "1"
"", "", "", "", "lco", "1"
"", "", "", "", "lec", "1"
"", "", "", "", "léc", "1"
"", "", "", "", "lée", "1"
"", "", "", "", "lei", "1"
"", "", "", "", "leq", "1"
"", "", "", "", "lés", "1"
"", "", "", "", "lev", "1"
"", "", "", "", "lex", "1"
"", "", "", "", "lib", "1"
"", "", "", "", "lim", "1"
"", "", "", "", "lio", "1"
"", "", "", "", "lôm", "1"
"", "", "", "", "lor", "1"
"", "", "", "", "lum", "1"
"", "", "", "", "lut", "1"
"", "", "", "", "m€l", "1"
"", "", "", "", "mau", "1"
"", "", "", "", "mbr", "1"
"", "", "", "", "méd", "1"
"", "", "", "", "mee", "1"
"", "", "", "", "mée", "1"
"", "", "", "", "mei", "1"
"", "", "", "", "mem", "1"
"", "", "", "", "mép", "1"
"", "", "", "", "mér", "1"
"", "", "", "", "mèr", "1"
"", "", "", "", "min", "1"
"", "", "", "", "mir", "1"
"", "", "", "", "mob", "1"
"", "", "", "", "mod", "1"
"", "", "", "", "moq", "1"
"", "", "", "", "mou", "1"
"", "", "", "", "mpé", "1"
"", "", "", "", "mps", "1"
"", "", "", "", "mul", "1"
"", "", "", "", "mwa", "1"
"", "", "", "", "mys", "1"
"", "", "", "", "nab", "1"
"", "", "", "", "naî", "1"
"", "", "", "", "nav", "1"
"", "", "", "", "nbe", "1"
"", "", "", "", "nca", "1"
"", "", "", "", "nco", "1"
"", "", "", "", "ncr", "1"
"", "", "", "", "ncu", "1"
"", "", "", "", "ndu", "1"
"", "", "", "", "néa", "1"
"", "", "", "", "neg", "1"
"", "", "", "", "nen", "1"
"", "", "", "", "nés", "1"
"", "", "", "", "net", "1"
"", "", "", "", "nge", "1"
"", "", "", "", "niè", "1"
"", "", "", "", "nit", "1"
"", "", "", "", "nmo", "1"
"", "", "", "", "nné", "1"
"", "", "", "", "nob", "1"
"", "", "", "", "noi", "1"
"", "", "", "", "nor", "1"
"", "", "", "", "nôt", "1"
"", "", "", "", "nsa", "1"
"", "", "", "", "nsd", "1"
"", "", "", "", "nsi", "1"
"", "", "", "", "ntô", "1"
"", "", "", "", "nui", "1"
"", "", "", "", "num", "1"
"", "", "", "", "nze", "1"
"", "", "", "", "obr", "1"
"", "", "", "", "obt", "1"
"", "", "", "", "oca", "1"
"", "", "", "", "oce", "1"
"", "", "", "", "ocr", "1"
"", "", "", "", "ogi", "1"
"", "", "", "", "ogn", "1"
"", "", "", "", "oig", "1"
"", "", "", "", "oli", "1"
"", "", "", "", "oll", "1"
"", "", "", "", "ols", "1"
"", "", "", "", "olu", "1"
"", "", "", "", "olv", "1"
"", "", "", "", "omi", "1"
"", "", "", "", "omn", "1"
"", "", "", "", "ona", "1"
"", "", "", "", "onç", "1"
"", "", "", "", "ope", "1"
"", "", "", "", "orb", "1"
"", "", "", "", "orm", "1"
"", "", "", "", "osa", "1"
"", "", "", "", "oti", "1"
"", "", "", "", "oug", "1"
"", "", "", "", "oui", "1"
"", "", "", "", "oul", "1"
"", "", "", "", "out", "1"
"", "", "", "", "oût", "1"
"", "", "", "", "oux", "1"
"", "", "", "", "oye", "1"
"", "", "", "", "pal", "1"
"", "", "", "", "pan", "1"
"", "", "", "", "pau", "1"
"", "", "", "", "pço", "1"
"", "", "", "", "pêc", "1"
"", "", "", "", "pée", "1"
"", "", "", "", "pel", "1"
"", "", "", "", "pén", "1"
"", "", "", "", "pèr", "1"
"", "", "", "", "pét", "1"
"", "", "", "", "pho", "1"
"", "", "", "", "pie", "1"
"", "", "", "", "pit", "1"
"", "", "", "", "plé", "1"
"", "", "", "", "plè", "1"
"", "", "", "", "ppe", "1"
"", "", "", "", "pra", "1"
"", "", "", "", "pru", "1"
"", "", "", "", "ptu", "1"
"", "", "", "", "pue", "1"
"", "", "", "", "pun", "1"
"", "", "", "", "pus", "1"
"", "", "", "", "rad", "1"
"", "", "", "", "rap", "1"
"", "", "", "", "rar", "1"
"", "", "", "", "rav", "1"
"", "", "", "", "rço", "1"
"", "", "", "", "rçu", "1"
"", "", "", "", "rdo", "1"
"", "", "", "", "reç", "1"
"", "", "", "", "réd", "1"
"", "", "", "", "reg", "1"
"", "", "", "", "règ", "1"
"", "", "", "", "réj", "1"
"", "", "", "", "rêm", "1"
"", "", "", "", "rès", "1"
"", "", "", "", "rgé", "1"
"", "", "", "", "rgi", "1"
"", "", "", "", "rgu", "1"
"", "", "", "", "rhé", "1"
"", "", "", "", "rib", "1"
"", "", "", "", "rme", "1"
"", "", "", "", "roi", "1"
"", "", "", "", "rop", "1"
"", "", "", "", "roy", "1"
"", "", "", "", "rpe", "1"
"", "", "", "", "rqu", "1"
"", "", "", "", "rro", "1"
"", "", "", "", "rsa", "1"
"", "", "", "", "rsi", "1"
"", "", "", "", "rsu", "1"
"", "", "", "", "rte", "1"
"", "", "", "", "rub", "1"
"", "", "", "", "rud", "1"
"", "", "", "", "sag", "1"
"", "", "", "", "sal", "1"
"", "", "", "", "sca", "1"
"", "", "", "", "sèd", "1"
"", "", "", "", "sée", "1"
"", "", "", "", "séj", "1"
"", "", "", "", "sep", "1"
"", "", "", "", "sév", "1"
"", "", "", "", "sia", "1"
"", "", "", "", "sis", "1"
"", "", "", "", "six", "1"
"", "", "", "", "sme", "1"
"", "", "", "", "soc", "1"
"", "", "", "", "sot", "1"
"", "", "", "", "spe", "1"
"", "", "", "", "spé", "1"
"", "", "", "", "ssi", "1"
"", "", "", "", "sto", "1"
"", "", "", "", "sua", "1"
"", "", "", "", "suc", "1"
"", "", "", "", "suf", "1"
"", "", "", "", "suj", "1"
"", "", "", "", "sum", "1"
"", "", "", "", "tas", "1"
"", "", "", "", "tef", "1"
"", "", "", "", "tég", "1"
"", "", "", "", "tér", "1"
"", "", "", "", "têt", "1"
"", "", "", "", "tex", "1"
"", "", "", "", "thé", "1"
"", "", "", "", "tho", "1"
"", "", "", "", "tib", "1"
"", "", "", "", "tif", "1"
"", "", "", "", "tip", "1"
"", "", "", "", "tla", "1"
"", "", "", "", "tnu", "1"
"", "", "", "", "tod", "1"
"", "", "", "", "tot", "1"
"", "", "", "", "toy", "1"
"", "", "", "", "trô", "1"
"", "", "", "", "tru", "1"
"", "", "", "", "tté", "1"
"", "", "", "", "tué", "1"
"", "", "", "", "tum", "1"
"", "", "", "", "tun", "1"
"", "", "", "", "uab", "1"
"", "", "", "", "uai", "1"
"", "", "", "", "uan", "1"
"", "", "", "", "ubl", "1"
"", "", "", "", "uct", "1"
"", "", "", "", "udi", "1"
"", "", "", "", "ués", "1"
"", "", "", "", "uge", "1"
"", "", "", "", "uiè", "1"
"", "", "", "", "uli", "1"
"", "", "", "", "ulu", "1"
"", "", "", "", "uma", "1"
"", "", "", "", "una", "1"
"", "", "", "", "uné", "1"
"", "", "", "", "uns", "1"
"", "", "", "", "upi", "1"
"", "", "", "", "upp", "1"
"", "", "", "", "ura", "1"
"", "", "", "", "uré", "1"
"", "", "", "", "urg", "1"
"", "", "", "", "usé", "1"
"", "", "", "", "usi", "1"
"", "", "", "", "usq", "1"
"", "", "", "", "uta", "1"
"", "", "", "", "vea", "1"
"", "", "", "", "véc", "1"
"", "", "", "", "vée", "1"
"", "", "", "", "vér", "1"
"", "", "", "", "vex", "1"
"", "", "", "", "via", "1"
"", "", "", "", "vid", "1"
"", "", "", "", "viè", "1"
"", "", "", "", "vil", "1"
"", "", "", "", "voc", "1"
"", "", "", "", "vue", "1"
"", "", "", "", "vul", "1"
"", "", "", "", "xéc", "1"
"", "", "", "", "xes", "1"
"", "", "", "", "yan", "1"
